,lat,lon,setor
8426,-49.22570883,-25.54362225,16
8427,-49.225643,-25.543428,16
8428,-49.225394,-25.54321,16
8429,-49.225044,-25.543093,16
8430,-49.224684,-25.542976,16
8431,-49.22458924,-25.54294737,16
8432,-49.22355742,-25.54231351,16
8433,-49.223541,-25.542282,16
8434,-49.22355,-25.542089,16
8435,-49.22362014,-25.54198354,16
8436,-49.22402375,-25.54142554,16
8437,-49.224196,-25.541194,16
8438,-49.22421819,-25.54115674,16
8439,-49.22537565,-25.53955651,16
8440,-49.225385,-25.539547,16
8441,-49.225643,-25.539262,16
8442,-49.225837,-25.538969,16
8443,-49.22587246,-25.53891818,16
8444,-49.225994,-25.538744,16
8445,-49.22600196,-25.5386906,16
8446,-49.22609634,-25.53856011,16
8447,-49.22604048,-25.53843216,16
8448,-49.226049,-25.538375,16
8449,-49.225994,-25.538074,16
8450,-49.225883,-25.53779,16
8451,-49.225763,-25.537489,16
8452,-49.225643,-25.537238,16
8453,-49.225544,-25.536961,16
8454,-49.225332,-25.536526,16
8455,-49.225258,-25.536334,16
8456,-49.22512,-25.536058,16
8457,-49.225,-25.535782,16
8458,-49.22488,-25.535564,16
8459,-49.224751,-25.535372,16
8460,-49.224641,-25.535129,16
8461,-49.22456873,-25.53493369,16
8462,-49.224484,-25.534694,16
8463,-49.224419,-25.534469,16
8464,-49.224281,-25.534268,16
8465,-49.224198,-25.534084,16
8466,-49.224106,-25.533908,16
8467,-49.224023,-25.533682,16
8468,-49.223963,-25.533565,16
8469,-49.223903,-25.533448,16
8470,-49.223774,-25.533264,16
8471,-49.223626,-25.533038,16
8472,-49.223414,-25.532821,16
8473,-49.223257,-25.532678,16
8474,-49.223036,-25.532536,16
8475,-49.222824,-25.532377,16
8476,-49.222584,-25.532252,16
8477,-49.222031,-25.532808,16
8478,-49.220989,-25.533544,16
8479,-49.220241,-25.533817,16
8480,-49.21988027,-25.53362598,16
8481,-49.21876048,-25.53298475,16
8482,-49.218726,-25.532961,16
8483,-49.218287,-25.532529,16
8484,-49.217935,-25.531941,16
8485,-49.217582,-25.531327,16
8486,-49.21752492,-25.5312197,16
8487,-49.21689564,-25.52998465,16
8488,-49.216783,-25.529567,16
8489,-49.21677902,-25.52955304,16
8490,-49.21967619,-25.52812716,16
8491,-49.2196814,-25.52810959,16
8492,-49.21970698,-25.52811414,16
8493,-49.22011879,-25.52791025,16
8494,-49.22073161,-25.52762789,16
8495,-49.2218625,-25.52708591,16
8496,-49.22254124,-25.52676175,16
8497,-49.22341515,-25.52634243,16
8498,-49.22417015,-25.5259622,16
8499,-49.22442327,-25.52583296,16
8500,-49.2246353,-25.52571808,16
8501,-49.22498878,-25.52548781,16
8502,-49.22498918,-25.52547634,16
8503,-49.22500524,-25.5254778,16
8504,-49.22528772,-25.52527518,16
8505,-49.22545535,-25.52531422,16
8506,-49.22549928,-25.52529129,16
8507,-49.22554439,-25.52533495,16
8508,-49.22556114,-25.52533885,16
8509,-49.22565228,-25.52543938,16
8510,-49.22854369,-25.52823789,16
8511,-49.22901459,-25.52872424,16
8512,-49.22902806,-25.52870668,16
8513,-49.22918506,-25.52885863,16
8514,-49.22918841,-25.52885787,16
8515,-49.23010893,-25.52804654,16
8516,-49.23352032,-25.52828335,16
8517,-49.23469729,-25.52846176,16
8518,-49.23521585,-25.5288985,16
8519,-49.2359025,-25.52851125,16
8520,-49.23602101,-25.52847939,16
8521,-49.23620414,-25.52824331,16
8522,-49.23671913,-25.52816586,16
8523,-49.23701953,-25.52812713,16
8524,-49.2374461,-25.52809634,16
8525,-49.23791952,-25.52796909,16
8526,-49.24070902,-25.52744629,16
8527,-49.24100395,-25.52735695,16
8528,-49.24101066,-25.52735262,16
8529,-49.24131107,-25.52715899,16
8530,-49.24160003,-25.52717637,16
8531,-49.24371309,-25.52653623,16
8532,-49.24435682,-25.52595533,16
8533,-49.24504347,-25.52552934,16
8534,-49.24560137,-25.52525826,16
8535,-49.24584609,-25.52489334,16
8536,-49.24603021,-25.52444622,16
8537,-49.24611715,-25.52445025,16
8538,-49.24612957,-25.52445531,16
8539,-49.24612919,-25.5244508,16
8540,-49.24914188,-25.52459022,16
8541,-49.25011695,-25.52513492,16
8542,-49.25095779,-25.5256376,16
8543,-49.25120182,-25.52637164,16
8544,-49.25403423,-25.52923735,16
8545,-49.2566768,-25.53100653,16
8546,-49.25517149,-25.5324031,16
8547,-49.25472088,-25.53205458,16
8548,-49.25439901,-25.5324031,16
8549,-49.25081558,-25.53604313,16
8550,-49.25356216,-25.5377663,16
8551,-49.25716705,-25.54008963,16
8552,-49.25980635,-25.54194826,16
8553,-49.26311083,-25.54622688,16
8554,-49.27347488,-25.55306074,16
8555,-49.27570648,-25.55400932,16
8556,-49.28089924,-25.55052471,16
8557,-49.29363437,-25.54604296,16
8558,-49.29371475,-25.54612584,16
8559,-49.29368221,-25.54627395,16
8560,-49.29364636,-25.54634329,16
8561,-49.29356759,-25.5466848,16
8562,-49.29337039,-25.54752047,16
8563,-49.29328269,-25.54790861,16
8564,-49.29329101,-25.54796602,16
8565,-49.2932672,-25.54801652,16
8566,-49.29315007,-25.54853972,16
8567,-49.29307727,-25.54889332,16
8568,-49.2929819,-25.5493082,16
8569,-49.29289723,-25.54972302,16
8570,-49.29279953,-25.55022275,16
8571,-49.29273092,-25.55057308,16
8572,-49.29269233,-25.55079131,16
8573,-49.29269718,-25.55083938,16
8574,-49.29266294,-25.55090002,16
8575,-49.29260311,-25.55124393,16
8576,-49.29256527,-25.55143852,16
8577,-49.29255011,-25.55156205,16
8578,-49.29253783,-25.55169414,16
8579,-49.29243274,-25.55200568,16
8580,-49.2925065,-25.55208735,16
8581,-49.29250364,-25.55209437,16
8582,-49.29249284,-25.552272,16
8583,-49.29248635,-25.55245918,16
8584,-49.29248637,-25.55261407,16
8585,-49.29249717,-25.5527469,16
8586,-49.29252644,-25.55287572,16
8587,-49.29256559,-25.55297842,16
8588,-49.2925955,-25.55300137,16
8589,-49.29259157,-25.55303899,16
8590,-49.29262044,-25.55308515,16
8591,-49.29270823,-25.55319715,16
8592,-49.29281407,-25.55331735,16
8593,-49.29293549,-25.55341663,16
8594,-49.29311095,-25.5535477,16
8595,-49.29340947,-25.55378355,16
8596,-49.29360598,-25.55394922,16
8597,-49.29374277,-25.55407154,16
8598,-49.29381793,-25.55417372,16
8599,-49.2938796,-25.55429032,16
8600,-49.29391428,-25.55443389,16
8601,-49.29392104,-25.55456299,16
8602,-49.29390564,-25.55468914,16
8603,-49.29388216,-25.5547563,16
8604,-49.29380603,-25.55487077,16
8605,-49.29368589,-25.55506691,16
8606,-49.29346515,-25.55530422,16
8607,-49.29331871,-25.55544787,16
8608,-49.29310344,-25.55566857,16
8609,-49.29297781,-25.55580667,16
8610,-49.29285501,-25.55596262,16
8611,-49.29266505,-25.55621956,16
8612,-49.29241929,-25.5565793,16
8613,-49.29222855,-25.55686633,16
8614,-49.29205745,-25.55712782,16
8615,-49.29187807,-25.55741123,16
8616,-49.2916791,-25.5590716,16
8617,-49.29168014,-25.5591165,16
8618,-49.29168302,-25.55945074,16
8619,-49.29167462,-25.55969905,16
8620,-49.29162807,-25.55997004,16
8621,-49.29155195,-25.56028211,16
8622,-49.29154828,-25.56029528,16
8623,-49.29159181,-25.56088439,16
8624,-49.29161332,-25.56088207,16
8625,-49.2919175,-25.56084276,16
8626,-49.29214205,-25.56081455,16
8627,-49.2925385,-25.56076124,16
8628,-49.29282226,-25.56072597,16
8629,-49.29304992,-25.56069773,16
8630,-49.29324732,-25.56067355,16
8631,-49.29347356,-25.56064542,16
8632,-49.29356339,-25.5606242,16
8633,-49.29368707,-25.56059004,16
8634,-49.29383203,-25.56051854,16
8635,-49.29395891,-25.56044106,16
8636,-49.29414431,-25.56033314,16
8637,-49.29427904,-25.56024573,16
8638,-49.29443401,-25.56014728,16
8639,-49.29465924,-25.56000092,16
8640,-49.29516077,-25.55967355,16
8641,-49.29532792,-25.55956631,16
8642,-49.29561783,-25.55936665,16
8643,-49.29584589,-25.55921179,16
8644,-49.29603141,-25.55908596,16
8645,-49.29627577,-25.55891833,16
8646,-49.29643351,-25.55880964,16
8647,-49.29657129,-25.55872933,16
8648,-49.29673486,-25.55863048,16
8649,-49.2968328,-25.55858863,16
8650,-49.29695573,-25.55851753,16
8651,-49.2970595,-25.55843862,16
8652,-49.29713701,-25.55836964,16
8653,-49.29717595,-25.55836191,16
8654,-49.29719599,-25.55831646,16
8655,-49.29743383,-25.55812626,16
8656,-49.29760245,-25.55798933,16
8657,-49.29765719,-25.55796486,16
8658,-49.29770753,-25.55797824,16
8659,-49.29772364,-25.55795445,16
8660,-49.29779136,-25.55796722,16
8661,-49.29784184,-25.55797425,16
8662,-49.29788337,-25.55798638,16
8663,-49.29793895,-25.5580183,16
8664,-49.29804596,-25.55808555,16
8665,-49.29820138,-25.55819491,16
8666,-49.29834656,-25.55830432,16
8667,-49.29851218,-25.55843227,16
8668,-49.29869131,-25.55857809,16
8669,-49.29882953,-25.55870098,16
8670,-49.29898811,-25.55883779,16
8671,-49.29906296,-25.55891136,16
8672,-49.29908314,-25.55896558,16
8673,-49.29915539,-25.55903185,16
8674,-49.29927551,-25.55916956,16
8675,-49.29942474,-25.55933227,16
8676,-49.29954695,-25.55946991,16
8677,-49.2996672,-25.55960495,16
8678,-49.29983573,-25.55978883,16
8679,-49.29999471,-25.55996457,16
8680,-49.30007916,-25.56005696,16
8681,-49.30017853,-25.56017625,16
8682,-49.30025772,-25.56026656,16
8683,-49.30032062,-25.5603441,16
8684,-49.30037992,-25.56040247,16
8685,-49.30043839,-25.56045685,16
8686,-49.30050557,-25.56051636,16
8687,-49.30077174,-25.5607323,16
8688,-49.30113688,-25.56102766,16
8689,-49.30141352,-25.56125329,16
8690,-49.3015347,-25.56135433,16
8691,-49.30158495,-25.56139382,16
8692,-49.30161517,-25.5614282,16
8693,-49.30162931,-25.56146226,16
8694,-49.30163389,-25.56149129,16
8695,-49.30163297,-25.56152218,16
8696,-49.30162795,-25.56154775,16
8697,-49.30161789,-25.56157085,16
8698,-49.30158682,-25.5616054,16
8699,-49.30145069,-25.56173446,16
8700,-49.30139837,-25.56179086,16
8701,-49.30137915,-25.56182176,16
8702,-49.3013585,-25.56183243,16
8703,-49.30132368,-25.56188378,16
8704,-49.30121625,-25.56200509,16
8705,-49.30118448,-25.56204718,16
8706,-49.30116967,-25.56206979,16
8707,-49.30115896,-25.56210634,16
8708,-49.30115863,-25.56211015,16
8709,-49.30135745,-25.56236798,16
8710,-49.3012733,-25.56245907,16
8711,-49.30315976,-25.56456733,16
8712,-49.30320336,-25.56465914,16
8713,-49.30333636,-25.56495819,16
8714,-49.30408945,-25.56560629,16
8715,-49.30559285,-25.56728632,16
8716,-49.30669947,-25.5693137,16
8717,-49.30738045,-25.57141495,16
8718,-49.30750327,-25.57182013,16
8719,-49.30712997,-25.57286571,16
8720,-49.30660736,-25.57348669,16
8721,-49.30604272,-25.57377413,16
8722,-49.30572311,-25.57419998,16
8723,-49.30569115,-25.5746897,16
8724,-49.30574471,-25.57536379,16
8725,-49.30597929,-25.57600416,16
8726,-49.30655459,-25.57654712,16
8727,-49.30670267,-25.57677477,16
8728,-49.30684015,-25.57720882,16
8729,-49.30686617,-25.57792478,16
8730,-49.30660943,-25.57868097,16
8731,-49.30644725,-25.57954758,16
8732,-49.30631212,-25.58034428,16
8733,-49.30632574,-25.5819314,16
8734,-49.30635276,-25.58301167,16
8735,-49.30635276,-25.58434852,16
8736,-49.30625617,-25.58484161,16
8737,-49.30621039,-25.58650385,16
8738,-49.30607304,-25.58798309,16
8739,-49.30601143,-25.58910157,16
8740,-49.30569013,-25.59034196,16
8741,-49.30540017,-25.59067746,16
8742,-49.305156,-25.5913637,16
8743,-49.30491183,-25.59235495,16
8744,-49.30426063,-25.59403092,16
8745,-49.30391903,-25.59607984,16
8746,-49.30355585,-25.59747426,16
8747,-49.30333809,-25.59844141,16
8748,-49.30308386,-25.6000771,16
8749,-49.30318061,-25.60213633,16
8750,-49.3029547,-25.60350181,16
8751,-49.30298177,-25.60376562,16
8752,-49.30303593,-25.6040565,16
8753,-49.30300864,-25.60452515,16
8754,-49.30291387,-25.60507984,16
8755,-49.30283888,-25.6056639,16
8756,-49.30286221,-25.60635867,16
8757,-49.30278276,-25.60680107,16
8758,-49.30244824,-25.60759333,16
8759,-49.3022081,-25.60782624,16
8760,-49.30184544,-25.60784033,16
8761,-49.30154485,-25.60793723,16
8762,-49.3013994,-25.60814071,16
8763,-49.30124425,-25.60855737,16
8764,-49.30122486,-25.60888682,16
8765,-49.30124422,-25.60970348,16
8766,-49.30123452,-25.61024611,16
8767,-49.30146786,-25.61088049,16
8768,-49.30154543,-25.6111518,16
8769,-49.30154543,-25.61156846,16
8770,-49.30150665,-25.61189791,16
8771,-49.30141938,-25.61234645,16
8772,-49.30144847,-25.61263715,16
8773,-49.30158422,-25.61287939,16
8774,-49.30159421,-25.61335717,16
8776,-49.34315133,-25.55644772,17
8777,-49.34293954,-25.55639604,17
8778,-49.34249238,-25.55606597,17
8779,-49.34142866,-25.5556433,17
8780,-49.34089238,-25.55553962,17
8781,-49.33986241,-25.55522988,17
8782,-49.3390041,-25.55499758,17
8783,-49.33805997,-25.55453298,17
8784,-49.33737332,-25.55414581,17
8785,-49.3367725,-25.55422324,17
8786,-49.33600003,-25.55360376,17
8787,-49.33522755,-25.55375863,17
8788,-49.33428341,-25.55422324,17
8789,-49.33316762,-25.55437811,17
8790,-49.33222348,-25.55437811,17
8791,-49.331451,-25.55453298,17
8792,-49.3303352,-25.55476528,17
8793,-49.3292194,-25.55476528,17
8794,-49.32784611,-25.55476528,17
8795,-49.32707364,-25.55476528,17
8796,-49.32638699,-25.55461041,17
8797,-49.32547149,-25.55440393,17
8798,-49.32519964,-25.55440393,17
8799,-49.32441289,-25.55453298,17
8800,-49.32355458,-25.55453298,17
8801,-49.32269627,-25.55445554,17
8802,-49.32209546,-25.55453298,17
8803,-49.32115132,-25.55484271,17
8804,-49.32029301,-25.55507502,17
8805,-49.31952054,-25.55515245,17
8806,-49.31891972,-25.55538475,17
8807,-49.31872942,-25.55555644,17
8808,-49.3183066,-25.55610742,17
8809,-49.31799191,-25.55628408,17
8810,-49.31737477,-25.55708828,17
8811,-49.31643063,-25.55747545,17
8812,-49.3161946,-25.55753352,17
8813,-49.31595856,-25.55766903,17
8814,-49.31546504,-25.55778517,17
8815,-49.31516463,-25.55805619,17
8816,-49.31482131,-25.55838527,17
8817,-49.31454236,-25.55865628,17
8818,-49.31432778,-25.55888858,17
8819,-49.3141132,-25.55912087,17
8820,-49.31376988,-25.55925638,17
8821,-49.3135553,-25.55946931,17
8822,-49.31331927,-25.5595661,17
8823,-49.31316907,-25.55977904,17
8824,-49.31291157,-25.55999197,17
8825,-49.31254679,-25.56022426,17
8826,-49.3122893,-25.56049527,17
8827,-49.31190306,-25.56066949,17
8828,-49.31095893,-25.561076,17
8829,-49.30831963,-25.5619858,17
8830,-49.30782611,-25.56217937,17
8831,-49.30690343,-25.56246973,17
8832,-49.30492932,-25.56297302,17
8833,-49.30447871,-25.56308916,17
8834,-49.30387789,-25.56312788,17
8835,-49.30329854,-25.56318595,17
8836,-49.30282647,-25.56324402,17
8837,-49.30246169,-25.56336016,17
8838,-49.30211844,-25.56312456,17
8839,-49.3020524,-25.56313818,17
8840,-49.30244429,-25.56359982,17
8841,-49.30267374,-25.56383845,17
8842,-49.30261032,-25.56385553,17
8843,-49.30233861,-25.56364964,17
8844,-49.3012733,-25.56245907,17
8845,-49.30135745,-25.56236798,17
8846,-49.30115863,-25.56211015,17
8847,-49.30115896,-25.56210634,17
8848,-49.30116967,-25.56206979,17
8849,-49.30118448,-25.56204718,17
8850,-49.30121625,-25.56200509,17
8851,-49.30132368,-25.56188378,17
8852,-49.3013585,-25.56183243,17
8853,-49.30137915,-25.56182176,17
8854,-49.30139837,-25.56179086,17
8855,-49.30145069,-25.56173446,17
8856,-49.30158682,-25.5616054,17
8857,-49.30161789,-25.56157085,17
8858,-49.30162795,-25.56154775,17
8859,-49.30163297,-25.56152218,17
8860,-49.30163389,-25.56149129,17
8861,-49.30162931,-25.56146226,17
8862,-49.30161517,-25.5614282,17
8863,-49.30158495,-25.56139382,17
8864,-49.3015347,-25.56135433,17
8865,-49.30141352,-25.56125329,17
8866,-49.30113688,-25.56102766,17
8867,-49.30077174,-25.5607323,17
8868,-49.30050557,-25.56051636,17
8869,-49.30043839,-25.56045685,17
8870,-49.30037992,-25.56040247,17
8871,-49.30032062,-25.5603441,17
8872,-49.30025772,-25.56026656,17
8873,-49.30017853,-25.56017625,17
8874,-49.30007916,-25.56005696,17
8875,-49.29999471,-25.55996457,17
8876,-49.29983573,-25.55978883,17
8877,-49.2996672,-25.55960495,17
8878,-49.29954695,-25.55946991,17
8879,-49.29942474,-25.55933227,17
8880,-49.29927551,-25.55916956,17
8881,-49.29915539,-25.55903185,17
8882,-49.29908314,-25.55896558,17
8883,-49.29906296,-25.55891136,17
8884,-49.29898811,-25.55883779,17
8885,-49.29882953,-25.55870098,17
8886,-49.29869131,-25.55857809,17
8887,-49.29851218,-25.55843227,17
8888,-49.29834656,-25.55830432,17
8889,-49.29820138,-25.55819491,17
8890,-49.29804596,-25.55808555,17
8891,-49.29793895,-25.5580183,17
8892,-49.29788337,-25.55798638,17
8893,-49.29784184,-25.55797425,17
8894,-49.29779136,-25.55796722,17
8895,-49.29772364,-25.55795445,17
8896,-49.29770753,-25.55797824,17
8897,-49.29765719,-25.55796486,17
8898,-49.29760245,-25.55798933,17
8899,-49.29743383,-25.55812626,17
8900,-49.29719599,-25.55831646,17
8901,-49.29717595,-25.55836191,17
8902,-49.29713701,-25.55836964,17
8903,-49.2970595,-25.55843862,17
8904,-49.29695573,-25.55851753,17
8905,-49.2968328,-25.55858863,17
8906,-49.29673486,-25.55863048,17
8907,-49.29657129,-25.55872933,17
8908,-49.29643351,-25.55880964,17
8909,-49.29627577,-25.55891833,17
8910,-49.29603141,-25.55908596,17
8911,-49.29584589,-25.55921179,17
8912,-49.29561783,-25.55936665,17
8913,-49.29532792,-25.55956631,17
8914,-49.29516077,-25.55967355,17
8915,-49.29467075,-25.55999341,17
8916,-49.29385559,-25.56044864,17
8917,-49.29332258,-25.56066419,17
8918,-49.29324732,-25.56067355,17
8919,-49.29304992,-25.56069773,17
8920,-49.29282226,-25.56072597,17
8921,-49.2925385,-25.56076124,17
8922,-49.29214205,-25.56081455,17
8923,-49.2919175,-25.56084276,17
8924,-49.29161332,-25.56088207,17
8925,-49.29159181,-25.56088439,17
8926,-49.29154828,-25.56029528,17
8927,-49.29155195,-25.56028211,17
8928,-49.29162807,-25.55997004,17
8929,-49.29167462,-25.55969905,17
8930,-49.29168302,-25.55945074,17
8931,-49.29168014,-25.5591165,17
8932,-49.2916791,-25.5590716,17
8933,-49.29187807,-25.55741123,17
8934,-49.29205745,-25.55712782,17
8935,-49.29222855,-25.55686633,17
8936,-49.29241929,-25.5565793,17
8937,-49.29266505,-25.55621956,17
8938,-49.29285501,-25.55596262,17
8939,-49.29297781,-25.55580667,17
8940,-49.29310344,-25.55566857,17
8941,-49.29331871,-25.55544787,17
8942,-49.29346515,-25.55530422,17
8943,-49.29368589,-25.55506691,17
8944,-49.29380603,-25.55487077,17
8945,-49.29388216,-25.5547563,17
8946,-49.29390564,-25.55468914,17
8947,-49.29392104,-25.55456299,17
8948,-49.29391428,-25.55443389,17
8949,-49.2938796,-25.55429032,17
8950,-49.29381793,-25.55417372,17
8951,-49.29374277,-25.55407154,17
8952,-49.29360598,-25.55394922,17
8953,-49.29340947,-25.55378355,17
8954,-49.29311095,-25.5535477,17
8955,-49.29293549,-25.55341663,17
8956,-49.29281407,-25.55331735,17
8957,-49.29270823,-25.55319715,17
8958,-49.29262044,-25.55308515,17
8959,-49.29259157,-25.55303899,17
8960,-49.2925955,-25.55300137,17
8961,-49.29256559,-25.55297842,17
8962,-49.29252644,-25.55287572,17
8963,-49.29249717,-25.5527469,17
8964,-49.29248637,-25.55261407,17
8965,-49.29248635,-25.55245918,17
8966,-49.29249284,-25.552272,17
8967,-49.29250364,-25.55209437,17
8968,-49.2925065,-25.55208735,17
8969,-49.29243274,-25.55200568,17
8970,-49.29253783,-25.55169414,17
8971,-49.29255011,-25.55156205,17
8972,-49.29256527,-25.55143852,17
8973,-49.29260311,-25.55124393,17
8974,-49.29266294,-25.55090002,17
8975,-49.29269718,-25.55083938,17
8976,-49.29269233,-25.55079131,17
8977,-49.29273092,-25.55057308,17
8978,-49.29279953,-25.55022275,17
8979,-49.29289723,-25.54972302,17
8980,-49.2929819,-25.5493082,17
8981,-49.29307727,-25.54889332,17
8982,-49.29315007,-25.54853972,17
8983,-49.2932672,-25.54801652,17
8984,-49.29329101,-25.54796602,17
8985,-49.29328269,-25.54790861,17
8986,-49.29337039,-25.54752047,17
8987,-49.29356759,-25.5466848,17
8988,-49.29364636,-25.54634329,17
8989,-49.29368221,-25.54627395,17
8990,-49.29371475,-25.54612584,17
8991,-49.29363437,-25.54604296,17
8992,-49.28089924,-25.55052471,17
8993,-49.27637089,-25.55356348,17
8994,-49.27560537,-25.55396634,17
8995,-49.27347488,-25.55306074,17
8996,-49.26311083,-25.54622688,17
8997,-49.25980635,-25.54194826,17
8998,-49.25716705,-25.54008963,17
8999,-49.25356216,-25.5377663,17
9000,-49.25081558,-25.53604313,17
9001,-49.25180651,-25.53503658,17
9002,-49.25439901,-25.5324031,17
9003,-49.25472088,-25.53205458,17
9004,-49.25517149,-25.5324031,17
9005,-49.2566768,-25.53100653,17
9006,-49.25664315,-25.530984,17
9007,-49.2566909,-25.53094399,17
9008,-49.25647735,-25.530873,17
9009,-49.25403423,-25.52923735,17
9010,-49.25120182,-25.52637164,17
9011,-49.25095779,-25.5256376,17
9012,-49.25011695,-25.52513492,17
9013,-49.24914188,-25.52459022,17
9014,-49.24616437,-25.52445243,17
9015,-49.24614778,-25.52441949,17
9016,-49.246296,-25.52412609,17
9017,-49.24629354,-25.5241175,17
9018,-49.24630132,-25.52411517,17
9019,-49.2464149,-25.5238825,17
9020,-49.24641346,-25.52387634,17
9021,-49.24641949,-25.52387453,17
9022,-49.24653191,-25.52365439,17
9023,-49.24652914,-25.52364372,17
9024,-49.24653994,-25.52363832,17
9025,-49.24665477,-25.52341021,17
9026,-49.24665178,-25.5233971,17
9027,-49.24666386,-25.52339269,17
9028,-49.24672905,-25.52326279,17
9029,-49.24672592,-25.523248,17
9030,-49.24674742,-25.52323251,17
9031,-49.24691785,-25.52289514,17
9032,-49.246915,-25.52286777,17
9033,-49.24693623,-25.52285874,17
9034,-49.24717268,-25.52239069,17
9035,-49.24716666,-25.52236169,17
9036,-49.24719632,-25.5223439,17
9037,-49.2473656,-25.5220088,17
9038,-49.25305254,-25.52054718,17
9039,-49.25425417,-25.51810729,17
9040,-49.25994046,-25.5118524,17
9041,-49.26544435,-25.51262702,17
9042,-49.2708195,-25.51399227,17
9043,-49.27131302,-25.51382766,17
9044,-49.27219279,-25.51313052,17
9045,-49.27258531,-25.51207205,17
9046,-49.27262981,-25.51188996,17
9047,-49.2723269,-25.51041935,17
9048,-49.27073345,-25.50933363,17
9049,-49.27088629,-25.50933363,17
9050,-49.27358217,-25.50960599,17
9051,-49.27398987,-25.50948979,17
9052,-49.27474089,-25.50879262,17
9053,-49.27583523,-25.50815354,17
9054,-49.27662935,-25.50654093,17
9055,-49.27735864,-25.50574653,17
9056,-49.27892513,-25.50474507,17
9057,-49.28029842,-25.50424153,17
9058,-49.28157193,-25.50337021,17
9059,-49.28157792,-25.50335506,17
9060,-49.28169692,-25.50349592,17
9061,-49.28474391,-25.50731112,17
9062,-49.28452933,-25.50750478,17
9063,-49.28489411,-25.50793083,17
9064,-49.28671802,-25.51017728,17
9065,-49.28706134,-25.51064206,17
9066,-49.28843463,-25.51259797,17
9067,-49.28901399,-25.51325639,17
9068,-49.28948606,-25.51377925,17
9069,-49.29012979,-25.51461195,17
9070,-49.29030145,-25.51489904,17
9071,-49.29094518,-25.51582855,17
9072,-49.29167474,-25.51656441,17
9073,-49.29321969,-25.51883345,17
9074,-49.29364884,-25.51906583,17
9075,-49.29416383,-25.52024365,17
9076,-49.29480756,-25.52140549,17
9077,-49.29532254,-25.52276096,17
9078,-49.29858411,-25.52725326,17
9079,-49.2993995,-25.52915081,17
9080,-49.30042947,-25.5322488,17
9081,-49.32074988,-25.52028238,17
9082,-49.31572879,-25.51801676,17
9083,-49.3143822,-25.51738273,17
9084,-49.31413478,-25.51725271,17
9085,-49.31369031,-25.51699044,17
9086,-49.31367779,-25.51698209,17
9087,-49.31385232,-25.51704197,17
9088,-49.314267,-25.51731559,17
9089,-49.32782691,-25.52211412,17
9090,-49.33469337,-25.51986789,17
9091,-49.34059291,-25.51643427,17
9092,-49.34057053,-25.51654873,17
9093,-49.33933044,-25.52058583,17
9094,-49.33963085,-25.52395513,17
9095,-49.34036041,-25.52747924,17
9096,-49.34067496,-25.52781767,17
9097,-49.34071914,-25.52807833,17
9098,-49.34213633,-25.52938996,17
9099,-49.34259201,-25.52988022,17
9100,-49.34403583,-25.53135448,17
9101,-49.3437754,-25.5328652,17
9102,-49.34310699,-25.53483693,17
9103,-49.34641148,-25.54138103,17
9104,-49.34568191,-25.54908634,17
9105,-49.34460903,-25.55605554,17
9107,-49.30526545,-25.5668851,18
9108,-49.30526034,-25.56687017,18
9109,-49.30521016,-25.56682167,18
9110,-49.30433476,-25.56581739,18
9111,-49.30333636,-25.56495819,18
9112,-49.30320336,-25.56465914,18
9113,-49.3029502,-25.56412596,18
9114,-49.30244429,-25.56359982,18
9115,-49.3020524,-25.56313818,18
9116,-49.30211844,-25.56312456,18
9117,-49.30246169,-25.56336016,18
9118,-49.30282647,-25.56324402,18
9119,-49.30329854,-25.56318595,18
9120,-49.30387789,-25.56312788,18
9121,-49.30447871,-25.56308916,18
9122,-49.30492932,-25.56297302,18
9123,-49.30690343,-25.56246973,18
9124,-49.30782611,-25.56217937,18
9125,-49.30831963,-25.5619858,18
9126,-49.31095893,-25.561076,18
9127,-49.31190306,-25.56066949,18
9128,-49.3122893,-25.56049527,18
9129,-49.31254679,-25.56022426,18
9130,-49.31291157,-25.55999197,18
9131,-49.31316907,-25.55977904,18
9132,-49.31331927,-25.5595661,18
9133,-49.3135553,-25.55946931,18
9134,-49.31376988,-25.55925638,18
9135,-49.3141132,-25.55912087,18
9136,-49.31432778,-25.55888858,18
9137,-49.31454236,-25.55865628,18
9138,-49.31482131,-25.55838527,18
9139,-49.31516463,-25.55805619,18
9140,-49.31546504,-25.55778517,18
9141,-49.31595856,-25.55766903,18
9142,-49.3161946,-25.55753352,18
9143,-49.31643063,-25.55747545,18
9144,-49.31737477,-25.55708828,18
9145,-49.31799191,-25.55628408,18
9146,-49.3183066,-25.55610742,18
9147,-49.31872942,-25.55555644,18
9148,-49.31891972,-25.55538475,18
9149,-49.31952054,-25.55515245,18
9150,-49.32029301,-25.55507502,18
9151,-49.32115132,-25.55484271,18
9152,-49.32209546,-25.55453298,18
9153,-49.32269627,-25.55445554,18
9154,-49.32355458,-25.55453298,18
9155,-49.32441289,-25.55453298,18
9156,-49.32519964,-25.55440393,18
9157,-49.32547149,-25.55440393,18
9158,-49.32638699,-25.55461041,18
9159,-49.32707364,-25.55476528,18
9160,-49.32784611,-25.55476528,18
9161,-49.3292194,-25.55476528,18
9162,-49.3303352,-25.55476528,18
9163,-49.331451,-25.55453298,18
9164,-49.33222348,-25.55437811,18
9165,-49.33316762,-25.55437811,18
9166,-49.33428341,-25.55422324,18
9167,-49.33522755,-25.55375863,18
9168,-49.33600003,-25.55360376,18
9169,-49.3367725,-25.55422324,18
